"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NFLX","Netflix, Inc.","193.2","$83.6B","2002","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","51.6","$1.62B","2003","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntgr",
"NLST","Netlist, Inc.","0.327","$23.03M","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","29.925","$2.61B","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","3.5","$39.67M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"CUR","Neuralstem, Inc.","1.06","$16.05M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cur",
"NBIX","Neurocrine Biosciences, Inc.","72.28","$6.4B","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","1.89","$4.43M","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuro",
"NUROW","NeuroMetrix, Inc.","0.0487","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nurow",
"NTRP","Neurotrope, Inc.","5.99","$47.3M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ntrp",
"NBEV","New Age Beverages Corporation","2.41","$83.42M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/nbev",
"NYMT","New York Mortgage Trust, Inc.","6.33","$708.04M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymt",
"NYMTN","New York Mortgage Trust, Inc.","24.62","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymtn",
"NYMTO","New York Mortgage Trust, Inc.","24.85","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymto",
"NYMTP","New York Mortgage Trust, Inc.","24.85","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nymtp",
"NEWA","Newater Technology, Inc.","10.65","$112.88M","2017","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/newa",
"NLNK","NewLink Genetics Corporation","9.61","$356.31M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NWS","News Corporation","16.2","$9.44B","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","15.84","$9.23B","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","11.9","$494.51M","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Corp.","17.3","$311.47M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newt",
"NEWTL","Newtek Business Services Corp.","25.4883","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtl",
"NEWTZ","Newtek Business Services Corp.","26.2501","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtz",
"NXEO","Nexeo Solutions, Inc.","7.59","$677.98M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeo",
"NXEOU","Nexeo Solutions, Inc.","8.3303","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeou",
"NXEOW","Nexeo Solutions, Inc.","0.5489","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeow",
"NXST","Nexstar Media Group, Inc.","65.95","$3.01B","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NEXT","NextDecade Corporation","10.02","$1.06B","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/next",
"NEXTW","NextDecade Corporation","0.88","n/a","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/nextw",
"NFEC","NF Energy Saving Corporation","1.02","$7.21M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NODK","NI Holdings, Inc.","17.36","$387.36M","2017","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nodk",
"EGOV","NIC Inc.","16.1","$1.07B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","84.29","$5.12B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","8.42","$66.38M","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","57.15","$560.16M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbs",
"NITE","Nightstar Therapeutics plc","18.99","$533.63M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nite",
"NIHD","NII Holdings, Inc.","0.36","$36.17M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NMIH","NMI Holdings Inc","16.3","$978.54M","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","27.2","$750M","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","5.05","$207.65M","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","126.68","$7.31B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.43","$12.13M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NBN","Northeast Bancorp","24.1","$215.15M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","17.55","$79.45M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","94.07","$21.39B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","26.63","$426.08M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","16.8","$821.18M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","34.25","$234.73M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","16.03","$1.65B","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","17.18","$165.27M","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","54.84","$12.53B","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","28.66","$178.69M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.87","$51.21M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","27.2","$747.75M","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","5.57","$89.07M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","52.7","$1.82B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","1.29","$404.56M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVLN","Novelion Therapeutics Inc. ","5.26","$97.62M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvln",
"NVCR","NovoCure Limited","18.9","$1.69B","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvcr",
"NVGN","Novogen Limited","3.1281","$15.11M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NVUS","Novus Therapeutics, Inc.","3.75","$26.57M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","14.44","$4.17B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","11.31","$349.27M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ncna",
"NMRX","Numerex Corp.","3.46","$68.09M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NTNX","Nutanix, Inc.","29.3","$4.68B","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntnx",
"NTRI","NutriSystem Inc","48.95","$1.47B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","57.29","$2.92B","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","8.53","$91.99M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","23.95","$876.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","53.6","$578.11M","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","84.6","$409.55M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","211.36","$126.82B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","115.5","$39.16B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","25.99","$1.72B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","1.38","$26.24M","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.15","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.73","$202.92M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.79","$45.99M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","17.38","$140.75M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","5.53","$779.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsl",
"OCSLL","Oaktree Specialty Lending Corporation","25.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsll",
"OCSI","Oaktree Strategic Income Corporation","8.55","$251.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsi",
"OASM","Oasmia Pharmaceutical AB","1.05","$60.51M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","8.03","$140.06M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","11.3","$419.58M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","4.292","$39.61M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","1.21","$22.1M","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","24.45","$2.22B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OCFC","OceanFirst Financial Corp.","26.46","$862.13M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","1.77","$46.93M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","6.58","$1.11B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","29.6","$170.38M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","4.97","$146.3M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocul",
"OMEX","Odyssey Marine Exploration, Inc.","3.97","$33.3M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","3.28","$1.84B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","12.03","$160.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","1.13","$22.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","35.9","$168.45M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","0.69","$38.79M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"OKTA","Okta, Inc.","29.24","$2.79B","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","118.97","$9.8B","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","28.69","$357.69M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","17.3","$2.63B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","28.17","$141.38M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","12.65","$374.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","46","$2.82B","2015","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","19.33","$212.08M","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","66.18","$667.88M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","19.81","$950.95M","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMNT","Ominto, Inc.","3.3","$59.53M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"OMCL","Omnicell, Inc.","48.25","$1.83B","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","21.44","$9.09B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","1.13","$46.48M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"ONS","Oncobiologics, Inc.","1.37","$34.16M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ons",
"ONSIW","Oncobiologics, Inc.","0.0796","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiw",
"ONSIZ","Oncobiologics, Inc.","0.04","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiz",
"OMED","OncoMed Pharmaceuticals, Inc.","5.21","$197.23M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","1.69","$16.65M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.41","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","2.11","$60.79M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncs",
"OHGI","One Horizon Group, Inc.","1.3999","$38.95M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"ONVI","Onvia, Inc.","8.975","$65.72M","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","33.06","$8.77B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPGN","OpGen, Inc.","0.2771","$15.21M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.0357","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgnw",
"OPHT","Ophthotech Corporation","3.35","$120.73M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OPNT","Opiant Pharmaceuticals, Inc.","30.89","$62.95M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/opnt",
"OPK","Opko Health, Inc.","4.94","$2.76B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OBAS","Optibase Ltd.","8.4","$43.8M","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.45","$17.97M","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","4.9796","$5.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
